exercise_name,exercise_url,body_part,Target,Synergists,Dynamic Stabilizers,Stabilizers,Antagonist Stabilizers
Barbell Front Squat,https://exrx.net/WeightExercises/GluteusMaximus/BBFrontSquat,Hips,Gluteus Maximus,Quadriceps; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,"Erector Spinae; Deltoid, Anterior; Deltoid, Lateral; Supraspinatus; Pectoralis Major, Clavicular; Trapezius, Upper; Trapezius, Middle; Levator Scapulae; Trapezius, Lower; Serratus Anterior",Rectus Abdominis; Obliques
Safety Barbell Squat,https://exrx.net/WeightExercises/GluteusMaximus/SBSquat,Hips,Gluteus Maximus,Quadriceps; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,Erector Spinae,Rectus Abdominis; Obliques
Barbell Step-up,https://exrx.net/WeightExercises/GluteusMaximus/BBStepUp,Hips,Gluteus Maximus,Quadriceps; Adductor Magnus; Soleus; Gastrocnemius (Second Leg),Hamstrings; Gastrocnemius (First Leg),Erector Spinae; Gluteus Medius; Gluteus Minimus; Quadratus Lumborum; Obliques,Rectus Abdominis; Obliques
Cable Glute Kickback,https://exrx.net/WeightExercises/GluteusMaximus/CBGluteKickback,Hips,Gluteus Maximus,Adductor Magnus,,Obliques; Erector Spinae; Quadratus Lumborum; Gluteus Medius; Gluteus Minimus,
Cable Rear Lunge,https://exrx.net/WeightExercises/GluteusMaximus/CBRearLunge,Hips,Gluteus Maximus,Quadriceps; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,"Erector Spinae; Trapezius, Upper; Trapezius, Lower; Levator Scapulae; Gluteus Medius; Gluteus Minimus; Quadratus Lumborum; Obliques",
Cable Split Squat,https://exrx.net/WeightExercises/GluteusMaximus/CBLungeTwoArm,Hips,Gluteus Maximus,Quadriceps; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,"Trapezius, Upper; Trapezius, Middle; Levator Scapulae; Erector Spinae; Obliques",
Cable Squat,https://exrx.net/WeightExercises/GluteusMaximus/CBSquat,Hips,Gluteus Maximus,Quadriceps; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,"Erector Spinae; Trapezius, Upper; Trapezius, Middle; Levator Scapulae",Rectus Abdominis; Obliques
Cable Standing Hip Extension,https://exrx.net/WeightExercises/GluteusMaximus/CBStandingHipExtension,Hips,Gluteus Maximus,Hamstrings,,Erector Spinae; Obliques; Quadratus Lumborum; Gluteus Medius; Gluteus Minimus,Rectus Abdominis
Cable Bent-over Hip Extension,https://exrx.net/WeightExercises/GluteusMaximus/CBBentOverHipExtension,Hips,Gluteus Maximus,Hamstrings,,Obliques; Erector Spinae; Quadratus Lumborum; Gluteus Medius; Gluteus Minimus,
Cable Step-up,https://exrx.net/WeightExercises/GluteusMaximus/CBStepUp,Hips,Gluteus Maximus,Quadriceps; Adductor Magnus; Soleus; Gastrocnemius        (Second Leg),Hamstrings; Gastrocnemius        (First Leg),"Erector Spinae; Trapezius, Upper; Trapezius, Middle; Levator Scapulae; Gluteus Medius; Gluteus Minimus; Quadratus        Lumborum; Obliques",Rectus Abdominis; Obliques
Cable Stiff Leg Deadlift,https://exrx.net/WeightExercises/GluteusMaximus/CBStiffLegDeadlift,Hips,Gluteus Maximus,Erector Spinae; Adductor Magnus; Hamstrings,,"Quadriceps; Trapezius, Middle; Rhomboids; Latissimus Dorsi; Trapezius, Upper; Levator Scapulae; Trapezius, Lower",Rectus Abdominis; Obliques
Cable Straight-back Stiff-leg Deadlift,https://exrx.net/WeightExercises/GluteusMaximus/CBStrBackStiffLegDeadlift,Hips,Gluteus Maximus,Hamstrings; Adductor Magnus,,"Erector Spinae; Quadriceps; Trapezius, Middle; Rhomboids; Latissimus Dorsi; Trapezius, Upper; Levator Scapulae; Trapezius, Lower",Rectus Abdominis; Obliques
Dumbbell Lunge,https://exrx.net/WeightExercises/GluteusMaximus/DBLunge,Hips,Gluteus Maximus,Quadriceps; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,"Erector Spinae; Trapezius, Upper; Trapezius, Middle; Levator Scapulae; Tibialis Anterior; Gluteus Medius; Gluteus Minimus; Quadratus Lumborum; Obliques",
Dumbbell Rear Lunge,https://exrx.net/WeightExercises/GluteusMaximus/DBRearLunge,Hips,Gluteus Maximus,Quadriceps; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,"Erector Spinae; Trapezius, Upper; Trapezius, Lower; Levator Scapulae; Gluteus Medius; Gluteus Minimus; Quadratus Lumborum; Obliques",
Dumbbell Split Squat,https://exrx.net/WeightExercises/GluteusMaximus/DBSplitSquat,Hips,Gluteus Maximus,Quadriceps; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,Erector Spinae; Gluteus Medius; Gluteus Minimus,
Dumbbell Squat,https://exrx.net/WeightExercises/GluteusMaximus/DBSquat,Hips,Gluteus Maximus,Quadriceps; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,"Erector Spinae; Trapezius, Upper; Trapezius, Middle; Levator Scapulae; Rhomboids",Rectus Abdominis; Obliques
Dumbbell Front Squat,https://exrx.net/WeightExercises/GluteusMaximus/DBFrontSquat,Hips,Gluteus Maximus,Quadriceps; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,"Erector Spinae; Trapezius, Upper; Trapezius, Middle; Levator Scapulae",Rectus Abdominis; Obliques
Dumbbell Step-up,https://exrx.net/WeightExercises/GluteusMaximus/DBStepUp,Hips,Gluteus Maximus,Quadriceps; Adductor Magnus; Soleus; Gastrocnemius        (Second Leg),Hamstrings; Gastrocnemius        (First Leg),"Erector Spinae; Trapezius, Upper; Trapezius, Middle; Levator Scapulae; Gluteus Medius; Gluteus Minimus; Quadratus        Lumborum; Obliques",Rectus Abdominis; Obliques
Dumbbell Step-down,https://exrx.net/WeightExercises/GluteusMaximus/DBStepDown,Hips,Gluteus Maximus,Quadriceps; Adductor Magnus; Soleus; Gastrocnemius (Following Leg),Hamstrings; Gastrocnemius (Lead Leg),Erector Spinae; Gluteus Medius; Gluteus Minimus; Quadratus Lumborum; Obliques,Rectus Abdominis
Lever Deadlift (plate loaded),https://exrx.net/WeightExercises/GluteusMaximus/LVDeadlift,Hips,Gluteus Maximus,Quadriceps; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,"Erector Spinae; Trapezius, Middle; Trapezius, Upper; Levator Scapulae; Rhomboids",Rectus Abdominis; Obliques
Lever Stiff Leg Deadlift (plate loaded),https://exrx.net/WeightExercises/GluteusMaximus/LVStiffLegDeadlift,Hips,Gluteus Maximus,Erector Spinae; Adductor Magnus; Hamstrings,,"Quadriceps; Trapezius, Middle; Rhomboids; Latissimus Dorsi; Trapezius, Upper; Levator Scapulae; Trapezius, Lower",Rectus Abdominis; Obliques
Lever Straight-back Stiff-leg Deadlift (plate loaded),https://exrx.net/WeightExercises/GluteusMaximus/LVStrBackStiffLegDeadlift,Hips,Gluteus Maximus,Hamstrings; Adductor Magnus,,"Erector Spinae; Quadriceps; Trapezius, Middle; Rhomboids; Latissimus Dorsi; Trapezius, Upper; Levator Scapulae; Trapezius, Lower",Rectus Abdominis; Obliques
Lever 45° Leg Press (plate loaded),https://exrx.net/WeightExercises/GluteusMaximus/LV45LegPress,Hips,Gluteus Maximus,Quadriceps; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,,
Lever Lying Leg Press (plate loaded),https://exrx.net/WeightExercises/GluteusMaximus/LVLyingLegPressH,Hips,Gluteus Maximus,Quadriceps; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,,
Lever Isolateral Seated Leg Press (plate loaded),https://exrx.net/WeightExercises/GluteusMaximus/LVSeatedLegPressH,Hips,Gluteus Maximus,Quadriceps; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,,
Lever Lying Hip Extension (plate loaded),https://exrx.net/WeightExercises/GluteusMaximus/LVLyingHipExtensionH,Hips,Gluteus Maximus,Adductor Magnus,Hamstrings,Erector Spinae,Rectus Abdominis
Lever Reverse Hyper-extension (plate loaded),https://exrx.net/WeightExercises/GluteusMaximus/LVReverseHyperextension,Hips,Gluteus Maximus,Hamstrings,,Erector Spinae,Rectus Abdominis; Obliques
Lever Single Leg Split Squat (plate loaded),https://exrx.net/WeightExercises/GluteusMaximus/LVSingleLegSplitSquat,Hips,Gluteus Maximus,Quadriceps; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,"Erector Spinae; Trapezius, Upper; Trapezius, Lower; Levator Scapulae; Gluteus Medius; Gluteus Minimus",
Lever Single Leg Squat (plate loaded),https://exrx.net/WeightExercises/GluteusMaximus/LVSingleLegSquat,Hips,Gluteus Maximus,Quadriceps; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,Erector Spinae; Gluteus Medius; Gluteus Minimus; Quadratus Lumborum; Obliques,
Lever Split Squat (plate loaded),https://exrx.net/WeightExercises/GluteusMaximus/LVSplitSquat,Hips,Gluteus Maximus,Quadriceps; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,"Erector Spinae; Trapezius, Upper; Trapezius, Lower; Levator Scapulae; Gluteus Medius; Gluteus Minimus",
Lever Squat (plate loaded),https://exrx.net/WeightExercises/GluteusMaximus/LVSquatPL,Hips,Gluteus Maximus,Quadriceps; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,"Erector Spinae; Trapezius, Upper; Trapezius, Middle; Levator Scapulae",Rectus Abdominis; Obliques
Lever Front Squat,https://exrx.net/WeightExercises/GluteusMaximus/LVFrontSquatPL,Hips,Gluteus Maximus,Quadriceps; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,"Erector Spinae; Trapezius, Upper; Trapezius, Middle; Levator Scapulae",Rectus Abdominis; Obliques
Lever Bent-over Hip Extension,https://exrx.net/WeightExercises/GluteusMaximus/LVBentOverHipExtension,Hips,Gluteus Maximus,Adductor Magnus,,Obliques; Erector Spinae; Quadratus Lumborum; Gluteus Medius; Gluteus Minimus,Rectus Abdominis
Lever Lying Hip Extension,https://exrx.net/WeightExercises/GluteusMaximus/LVLyingHipExtension,Hips,Gluteus Maximus,Adductor Magnus,,Erector Spinae,Rectus Abdominis
Lever Standing Hip Extension,https://exrx.net/WeightExercises/GluteusMaximus/LVStandingHipExtension,Hips,Gluteus Maximus,Hamstrings; Adductor Magnus,,Obliques; Erector Spinae; Quadratus Lumborum; Gluteus Medius; Gluteus Minimus,Rectus Abdominis
Lever Standing Hip Extension (with abdominal pad),https://exrx.net/WeightExercises/GluteusMaximus/LVStandingHipExtensionTech,Hips,Gluteus Maximus,Adductor Magnus,Hamstrings,Obliques; Erector Spinae; Quadratus Lumborum; Gluteus Medius; Gluteus Minimus; Triceps Brachii,Rectus Abdominis
Lever Seated Leg Press,https://exrx.net/WeightExercises/GluteusMaximus/LVSeatedLegPress,Hips,Gluteus Maximus,Quadriceps; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,,
Lever Bent-over Glute Kickback,https://exrx.net/WeightExercises/GluteusMaximus/LVBentOverRearKick,Hips,Gluteus Maximus,Adductor Magnus; Quadriceps,,Obliques; Erector Spinae; Quadratus Lumborum; Gluteus Medius; Gluteus Minimus; Coracobrachialis,Hamstrings
Lever Kneeling Glute Kickback,https://exrx.net/WeightExercises/GluteusMaximus/LVKneelingHipExtension,Hips,Gluteus Maximus,Adductor Magnus,,Erector Spinae; Quadratus Lumborum; Obliques; Gluteus Medius; Gluteus Minimus; Coracobrachialis,Hamstrings; Rectus Abdominis
Lever Standing Glute Kickback,https://exrx.net/WeightExercises/GluteusMaximus/LVSingleLegStandingLegPress,Hips,Gluteus Maximus,Quadriceps; Adductor Magnus,,Obliques; Erector Spinae; Quadratus Lumborum; Gluteus Medius; Gluteus Minimus; Coracobrachialis,Hamstrings
Lever Squat,https://exrx.net/WeightExercises/GluteusMaximus/LVSquat,Hips,Gluteus Maximus,Quadriceps; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,"Erector Spinae; Trapezius, Upper; Trapezius, Middle; Levator Scapulae",Rectus Abdominis; Obliques
Lever V-Squat,https://exrx.net/WeightExercises/GluteusMaximus/LVVSquat,Hips,Gluteus Maximus,Quadriceps; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,,
Sled Kneeling Glute Kickback,https://exrx.net/WeightExercises/GluteusMaximus/SLKneelingHipExtension,Hips,Gluteus Maximus,Adductor Magnus,,Obliques; Erector Spinae; Quadratus Lumborum; Gluteus Medius; Gluteus Minimus,Hamstrings
Sled Standing Glute Kickback,https://exrx.net/WeightExercises/GluteusMaximus/SLStandingHipExtension,Hips,Gluteus Maximus,Quadriceps; Adductor Magnus,,Obliques; Erector Spinae; Quadratus Lumborum; Gluteus Medius; Gluteus Minimus,Hamstrings
Sled 45° Leg Press,https://exrx.net/WeightExercises/GluteusMaximus/SL45LegPress,Hips,Gluteus Maximus,Quadriceps; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,,
Sled Lying Leg Press,https://exrx.net/WeightExercises/GluteusMaximus/SLLyingLegPress,Hips,Gluteus Maximus,Quadriceps; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,,
Sled Seated Leg Press,https://exrx.net/WeightExercises/GluteusMaximus/SLSeatedLegPress,Hips,Gluteus Maximus,Quadriceps; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,,
Sled Squat,https://exrx.net/WeightExercises/GluteusMaximus/SLSquat,Hips,Gluteus Maximus,Quadriceps; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,,
Sled Hack Squat,https://exrx.net/WeightExercises/GluteusMaximus/SLHackSquat,Hips,Gluteus Maximus,Quadriceps; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,,
Smith Bent Knee Good-morning,https://exrx.net/WeightExercises/GluteusMaximus/SMBentKneeGoodMorning,Hips,Gluteus Maximus,Adductor Magnus; Hamstrings,,Erector Spinae; Quadriceps,Rectus Abdominis; Obliques
Smith Deadlift,https://exrx.net/WeightExercises/GluteusMaximus/SMDeadlift,Hips,Gluteus Maximus,Quadriceps; Adductor Magnus; Hamstrings (top half); Soleus,Hamstrings (bottom half); Gastrocnemius,"Erector Spinae; Trapezius, Middle; Trapezius, Upper; Levator Scapulae; Rhomboids",Rectus Abdominis; Obliques
Smith Stiff Leg Deadlift,https://exrx.net/WeightExercises/GluteusMaximus/SMStiffLegDeadlift,Hips,Gluteus Maximus,Erector Spinae; Adductor Magnus; Hamstrings,,"Quadriceps; Trapezius, Middle; Rhomboids; Latissimus Dorsi; Trapezius, Upper; Levator Scapulae; Trapezius, Lower",Rectus Abdominis; Obliques
Smith Straight-back Stiff-leg Deadlift,https://exrx.net/WeightExercises/GluteusMaximus/SMStrBackStiffLegDeadlift,Hips,Gluteus Maximus,Adductor Magnus; Hamstrings,,"Erector Spinae; Quadriceps; Trapezius, Middle; Rhomboids; Latissimus Dorsi; Trapezius, Upper; Levator Scapulae; Trapezius, Lower",Rectus Abdominis; Obliques
Smith Rear Lunge,https://exrx.net/WeightExercises/GluteusMaximus/SMRearLunge,Hips,Gluteus Maximus,Quadriceps; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,Erector Spinae; Gluteus Medius; Gluteus Minimus; Quadratus        Lumborum; Obliques,
Smith Squat,https://exrx.net/WeightExercises/GluteusMaximus/SMSquat,Hips,Gluteus Maximus,Quadriceps; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,Erector Spinae,Rectus Abdominis; Obliques
Weighted Reverse Hyper-extension,https://exrx.net/WeightExercises/GluteusMaximus/WtReverseHyperextension,Hips,Gluteus Maximus,Hamstrings,,Erector Spinae,Rectus Abdominis; Obliques
Weighted Single Leg Squat,https://exrx.net/WeightExercises/GluteusMaximus/WtSingleLegSquat,Hips,Gluteus Maximus,Quadriceps; Adductor Magnus; Soleus; Erector Spinae (see notes),Hamstrings; Gastrocnemius,Gluteus Medius; Gluteus Minimus; Quadratus Lumborum; Obliques; Rectus Abdominis,
Kettlebell Front Squat,https://exrx.net/WeightExercises/Kettlebell/KBFrontSquat,Hips; Thighs,,,,,
Lunge,https://exrx.net/WeightExercises/GluteusMaximus/BWLunge,Hips,Gluteus Maximus,Quadriceps; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,Tibialis Anterior; Gluteus Medius; Gluteus Minimus; Quadratus        Lumborum; Obliques,
Rear Lunge,https://exrx.net/WeightExercises/GluteusMaximus/BWRearLunge,Hips,Gluteus Maximus,Quadriceps; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,Gluteus Medius; Gluteus Minimus; Quadratus Lumborum; Obliques,
Single Leg Squat (pistol),https://exrx.net/WeightExercises/GluteusMaximus/BWSingleLegSquat,Hips,Gluteus Maximus,Quadriceps; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,Erector Spinae (see notes); Gluteus Medius; Gluteus Minimus; Quadratus Lumborum; Obliques,Rectus Abdominis; Obliques
Single Leg Box Squat (pistol),https://exrx.net/WeightExercises/GluteusMaximus/BWSingleLegBoxSquat,Hips,Gluteus Maximus,Quadriceps; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,Erector Spinae; Gluteus Medius; Gluteus Minimus; Quadratus Lumborum; Obliques,Rectus Abdominis; Obliques
Single Leg Stiff-leg Deadlift,https://exrx.net/WeightExercises/GluteusMaximus/BWSingleLegStiffLegDeadlift,Hips,Gluteus Maximus        (supporting leg),Hamstrings; Adductor Magnus,,Erector Spinae; Quadriceps; Gluteus Medius; Gluteus Minimus; Quadratus        Lumborum; Obliques; Gluteus Maximus        (lifted leg),Rectus Abdominis; Obliques
Split Squat,https://exrx.net/WeightExercises/GluteusMaximus/BWSplitSquat,Hips,Gluteus Maximus,Quadriceps; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,Gluteus Medius; Gluteus Minimus,
Single Leg Split Squat,https://exrx.net/WeightExercises/GluteusMaximus/BWSingleLegSplitSquat,Hips,Gluteus Maximus,Quadriceps; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,Gluteus Medius; Gluteus Minimus,
Squat,https://exrx.net/WeightExercises/GluteusMaximus/BWSquat,Hips,Gluteus Maximus,Quadriceps; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,,
Step-up,https://exrx.net/WeightExercises/GluteusMaximus/BWStepUp,Hips,Gluteus Maximus,Quadriceps; Adductor Magnus; Soleus; Gastrocnemius        (Second Leg),Hamstrings; Gastrocnemius        (First Leg),"Erector Spinae; Trapezius, Upper; Trapezius, Middle; Levator Scapulae; Gluteus Medius; Gluteus Minimus; Quadratus        Lumborum; Obliques",Rectus Abdominis; Obliques
Step-down,https://exrx.net/WeightExercises/GluteusMaximus/BWStepDown,Hips,Gluteus Maximus,Quadriceps; Adductor Magnus; Soleus; Gastrocnemius        (following leg),Hamstrings; Gastrocnemius        (lead leg),Erector Spinae; Gluteus Medius; Gluteus Minimus; Quadratus        Lumborum; Obliques,Rectus Abdominis; Obliques
Self-assisted Single Leg Squat (leg wrapped),https://exrx.net/WeightExercises/GluteusMaximus/AsSingleLegSquatLegSelf,Hips,Gluteus Maximus,Quadriceps; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,Erector Spinae; Gluteus Medius; Gluteus Minimus; Quadratus        Lumborum; Obliques; Rectus Abdominis,
Self-assisted Step-down,https://exrx.net/WeightExercises/GluteusMaximus/ASStepDownSelf,Hips,Gluteus Maximus,Quadriceps; Adductor Magnus; Soleus; Gastrocnemius        (following leg),Hamstrings; Gastrocnemius        (lead leg),Erector Spinae; Gluteus Medius; Gluteus Minimus; Quadratus        Lumborum; Obliques,Rectus Abdominis; Obliques
Suspended Hip Bridge,https://exrx.net/WeightExercises/GluteusMaximus/STHipBridge,Hips,Gluteus Maximus,,,Erector Spinae; Hamstrings; Sartorius; Popliteus; Gastrocnemius,Rectus Abdominis; Obliques; Tibialis Anterior
Suspended Single Leg Squat,https://exrx.net/WeightExercises/GluteusMaximus/STSingleLegSquat,Hips,Gluteus Maximus,Quadriceps; Adductor Magnus; Soleus; Erector Spinae (see notes),Hamstrings; Gastrocnemius,"Gluteus Medius; Gluteus Minimus; Quadratus Lumborum; Obliques; Rectus Abdominis; Trapezius, Middle; Rhomboids",
Suspended Single Leg Split Squat,https://exrx.net/WeightExercises/GluteusMaximus/STSplitSquat,Hips,Gluteus Maximus,Quadriceps; Adductor Magnus; Soleus,Hamstrings; Gastrocnemius,Gluteus Medius; Gluteus Minimus; Quadratus Lumborum; Obliques,
Cable Hip Abduction,https://exrx.net/WeightExercises/HipAbductor/CBHipAbduction,Hips,Hip Abductors (listed below),Gluteus Medius; Gluteus Minimus; Tensor Fasciae          Latae,,Hip Abductors (opposite),
Cable Seated Hip Internal Rotation,https://exrx.net/WeightExercises/HipAbductor/CBSeatedHipInternalRotation,Hips,Hip Internal Rotators (listed below),Gluteus Medius; Gluteus Minimus; Tensor Fasciae Latae; Piriformis,,Gluteus Medius; Gluteus Minimus; Tensor Fasciae Latae; Gluteus Maximus (opposite leg only),
Dumbbell Lying Hip Abduction,https://exrx.net/WeightExercises/HipAbductor/DBLyingHipAbduction,Hips,Hip Abductors (listed below),Tensor Fasciae          Latae; Gluteus Medius; Gluteus Minimus,,Hip Abductors (opposite),
Lever Seated Hip Abduction (plate loaded),https://exrx.net/WeightExercises/HipAbductor/LVSeatedHipAbductionH,Hips,Hip Abductors (listed below),Gluteus Medius; Gluteus Minimus; Gluteus Maximus; Piriformis; Obturator        externus,,No significant stabilizers,
Lever Seated Hip Abduction,https://exrx.net/WeightExercises/HipAbductor/LVSeatedHipAbduction,Hips,Hip Abductors (listed below),Gluteus Medius; Gluteus Minimus; Gluteus Maximus; Piriformis; Obturator        externus,,No significant stabilizers,
Lever Standing Hip Abduction,https://exrx.net/WeightExercises/HipAbductor/LVStandHipAbduction,Hips,Hip Abductors (listed below),Tensor Fasciae        Latae; Gluteus Medius; Gluteus Minimus,,Hip Abductors (opposite),
